2.1,1,1.4016021134821699e-05,191,67956.4577486168,947.1803668737411,0.006816212240027042
2.1,1,0.00013422542666496895,183,67968.19324597083,951.788933634758,0.002695251256311426
2.1,1,2.0802665981367596e-05,44,68130.32825781815,946.4971237182617,0.004014827406763288
2.1,1,1.5330579436145797e-05,92,67985.70967340595,945.142193198204,-0.0101326172371774
2.1,1,5.253743764122021e-05,158,67890.42283233561,947.5498342514038,0.0009034483262464477
2.1,1,7.418378335843911e-05,42,68083.44513006402,947.3219365477562,0.0015280426153809756
2.1,1,0.0004204418153173073,134,68116.48262152525,946.3504646420479,0.006941153422157065
2.1,1,2.6607723369043157e-05,62,68116.39966915075,946.899860560894,0.00781318991440516
2.1,1,0.00010420093804386354,142,67967.84190354242,946.6166433095932,0.005111203283798993
2.1,1,4.938689262967699e-05,92,68047.62879336135,948.28888630867,0.008043077531298959
2.1,1,0.00010621741474370339,135,67981.93030720434,943.1034966111183,-0.0027796662104080383
2.1,1,4.5845989677051335e-05,104,68058.91206842463,950.6506150960922,0.006982421753119805
2.1,1,0.00021656674379633145,154,68117.26270790088,945.2492274045944,0.00788288072742338
2.1,1,0.00012501876022907865,141,68193.41418697602,945.2808309793472,0.0077443481408909776
2.1,1,5.8560700691767664e-05,177,68028.15726543294,944.166055187583,0.007753761888753097
2.1,1,8.26956685910929e-05,199,67983.78941052125,945.0093139410019,0.004027057630864306
2.1,1,0.00021886065282838985,72,67963.32201479572,949.2522096633911,0.010493029249546204
2.1,1,7.200214913627434e-06,151,68089.74922145694,944.9146505594254,0.004847650799865377
2.1,1,8.976727891685243e-06,197,67979.50278935306,947.4563148021698,0.00580417013872081
2.1,1,0.00012889358906997828,195,68178.11620523018,945.846361219883,0.007777216689647037
2.1,1,0.0003221178474928088,157,68204.28160964843,946.1671870946884,-0.0005144608283349505
2.1,1,2.582271935658298e-05,194,68130.51428023429,948.3645635843277,0.0038835690726686245
2.1,1,9.887860095636469e-05,74,68054.15171231079,948.0339496135712,0.0037533565879335207
2.1,1,3.803398541091241e-05,129,67978.68376029775,947.9579755067825,-0.001265722481404108
2.1,1,0.00016826186115670438,176,67959.40450140573,950.548735499382,0.007116869421589289
2.1,1,0.00013497217388103167,83,67981.63228610686,947.5003638267517,0.005508152353154383
2.1,1,0.00013754943106869533,71,68128.81054861977,943.7482691705227,0.001371908286862844
2.1,1,2.5696678114250915e-05,192,68048.39731181141,944.8476963937283,0.010760925862198789
2.1,1,0.00012807092212652194,142,68128.65478546379,945.7549308538437,0.008262152955203383
2.1,1,1.0632963963530528e-05,48,68143.45066346801,946.239664375782,0.0070998710282337285
2.1,1,4.612692989880429e-05,57,68048.04097430018,946.0853842496872,0.008936745057454676
2.1,1,3.4301169143713395e-05,94,68123.20446796366,943.7847133874893,0.007381732819629061
2.1,1,5.798148360369737e-05,187,68138.93085453795,944.7331587076187,0.0019320066013222004
2.1,1,2.5055444500043933e-05,111,67944.29090899773,949.6101639270782,0.00694020452860844
2.1,1,1.2763803352466851e-05,134,68025.16655942747,946.5234895944595,0.005760875924109676
2.1,1,5.903656559080872e-05,91,68136.61693193852,942.5493111610413,0.0044768597934097265
2.1,1,1.1172311734863882e-05,138,68033.17267109411,944.6834391355515,-0.0005364643244312184
2.1,1,2.0269653131510523e-05,73,68290.1836802857,941.7055838108063,0.005254312443892406
2.1,1,0.000109336026777207,200,68083.64784175662,942.1312644481659,0.000109336026777207
2.1,1,0.0002442854408486461,98,68024.9378218023,948.5454617738724,-0.000837100517311562
2.1,1,5.976842967392315e-05,117,67964.08184310683,948.5419197678566,0.010377933576558362
2.1,1,9.999783305003618e-05,109,68252.08153883385,942.3206513226032,0.0060049887208339925
2.1,1,7.988026781591273e-05,69,68004.8716779537,948.903929233551,0.000493673557923735
2.1,1,0.0002328249745335853,51,68021.8433076572,947.8006722927094,0.0032999991919702154
2.1,1,1.1653305914460788e-05,183,68064.03404555346,945.7625087499619,0.010625269297138473
2.1,1,9.373073687157785e-05,168,68174.55771695638,945.6451096832752,0.006679777884068816
2.1,1,1.3861657399694138e-06,165,68031.74485723839,947.3409966230392,0.0009457428428349957
2.1,1,7.980998520507043e-05,114,68083.31672224302,945.2502644062042,0.007563999148517908
2.1,1,0.0001126258236117117,195,68138.58145012136,946.034833908081,0.008101025879194257
2.1,1,1.375050742158379e-06,62,67996.67844400431,946.6326618492603,0.00663951046162925
2.1,1,7.496052941702303e-05,79,68183.26903201758,946.4539222717285,-0.006453505262070891
2.1,1,1.4126979260620232e-05,55,68096.32910743772,944.6901375055313,0.007341992472514214
2.1,1,8.317883915154312e-05,125,68142.05610004786,949.0372337698936,0.004674652267125712
2.1,1,4.064578945861541e-06,163,68050.79523097361,947.4906306266785,0.0027408069287786496
2.1,1,0.00011469179945011732,54,67963.73300101297,946.8295178413391,0.0008379413917305456
2.1,1,9.781653441365279e-05,140,68060.24036206145,945.8954676389694,-0.0010914679820310802
2.1,1,0.00017625078018168594,174,68108.94905259332,946.1158572435379,0.007386441030614144
2.1,1,0.00013232778338245765,76,68093.42070271312,948.2210400104523,0.0004830083284832476
2.1,1,6.426064405573584e-05,72,68084.40762024003,947.7263922691345,0.006900197442115008
2.1,1,1.9163079154616014e-06,144,68099.0280276671,947.1317809820175,-1.1094363000729857e-05
2.1,1,2.9649970616052457e-05,145,68034.86120446443,947.9159543514252,0.004232569172650358
2.1,1,7.498258552285364e-06,146,68053.83951716771,948.4354566335678,0.008111798182379726
2.1,1,9.148039968609467e-05,90,68159.85896821728,944.6428553760052,0.002875494422267977
2.1,1,5.503670125417415e-06,45,68228.28053772778,942.8554711546749,0.002616906576060174
2.1,1,3.2663510202368684e-05,137,68061.02589617373,949.3899794220924,0.005575006387805281
2.1,1,3.620239487789334e-05,54,68052.59662931881,943.6505298614502,0.006167596293563449
2.1,1,1.7090612857817433e-05,182,67988.27126904634,946.5195958614349,0.0041784926899715025
2.1,1,0.0001561402946808066,156,68182.77675759274,944.7637764215469,-0.0021793983582703014
2.1,1,6.67905383466838e-05,75,68273.73695172105,941.0996389389038,0.004764294859164853
2.1,1,0.0003442149755241708,42,68112.0002160617,945.1441658735275,0.004445332293684157
2.1,1,2.2246686954829897e-06,61,68155.80480349179,943.8387820720673,0.006574934237450147
2.1,1,0.00019832786658691148,162,68089.55854508781,947.8216625452042,0.007437154329009044
2.1,1,1.1428987435557758e-05,105,68094.53031788893,949.5991770625114,0.008440660532096356
2.1,1,2.4774744209477007e-05,62,68092.13362616887,947.8902868032455,0.000836175709256981
